GCA_027492415___1419	3d
GCA_027492415___53	3b
GCA_027492445___939	1d
GCA_027492775___2309	3d
GCA_027492775___2331	4b
GCA_027492795___1828	1d
GCA_027492875___2360	1c
GCA_027492875___244	3d
GCA_027493445___3168	3b
GCA_027493525___5493	3b
GCA_027493675___3326	3b
GCA_027493775___1088	4e
GCA_027493775___1095	3d
GCA_027493875___71	3b
GCA_027493885___2468	3b
GCA_027493955___152	3d
GCA_027493955___2876	3c
GCA_027493955___458	3d
GCA_027493995___7191	1l
GCA_027494035___3342	4a
GCA_027494055___102	3c
GCA_027494115___2442	3b
GCA_027494165___3515	3b
GCA_027531255___2900	1e
GCA_027531255___3427	1d
GCA_027592485___3139	3d
GCA_027592945___2871	3b
GCA_027593305___421	3d
GCA_027621155___1108	3b
GCA_027622115___1566	3b
GCA_027622275___6983	3b
GCA_027622555___4395	3b
GCA_027660625___1675	4a
GCA_027660625___1940	4e
GCA_027671585___871	4e
GCA_027673765___1964	4e
GCA_027673765___450	4a
GCA_027682925___2163	4e
GCA_027682925___538	4a
GCA_027686065___2140	1a
GCA_027692445___619	4g
GCA_027728805___2715	2a
GCA_027728805___3367	3b
GCA_027858315___1449	3b
GCA_027858325___1546	4g
GCA_027858325___1634	3c
GCA_027858325___95	3d
GCA_027858345___228	3b
GCA_027858455___1247	4g
GCA_027858615___654	3b
GCA_027858635___253	3b
GCA_027858865___1882	1b
GCA_027858865___351	1b
GCA_027858865___357	2d
GCA_027858865___359	1b
GCA_027858865___780	4e
GCA_027858955___1677	3c
GCA_027858995___1155	1c
GCA_027859095___3535	3b
GCA_027859095___740	4g
GCA_027859125___1021	1i
GCA_027859125___2026	3c
GCA_027859125___2091	3b
GCA_027859195___1056	1b
GCA_027859195___2007	1b
GCA_027859205___2118	4g
GCA_027859235___1724	1c
GCA_027859235___354	3b
GCA_027887005___1701	4g
GCA_027943745___1624	1d
GCA_027943745___2489	2b
GCA_027943745___379	3b
GCA_028067895___631	1e
GCA_028068195___1796	1e
GCA_028068195___1809	3b
GCA_028275195___1094	4g
GCA_028275195___579	3c
GCA_028275195___87	4d
GCA_028275195___895	1a
GCA_028275205___433	3c
GCA_028275245___984	1a
GCA_028275265___2147	3d
GCA_028275265___29	3c
GCA_028275295___1072	3d
GCA_028275325___1319	3d
GCA_028275325___213	1f
GCA_028275365___1249	3b
GCA_028275385___1013	4g
GCA_028275385___1088	3c
GCA_028275385___242	3b
GCA_028275385___885	3d
GCA_028275425___1803	3b
GCA_028275425___1879	1f
GCA_028275445___920	3c
GCA_028275445___991	3d
GCA_028275505___2271	3b
GCA_028275505___2274	3d
GCA_028275505___3358	3c
GCA_028275505___3537	3c
GCA_028275645___818	1g
GCA_028275705___1353	3d
GCA_028275705___432	4b
GCA_028275705___442	4g
GCA_028275705___879	3b
GCA_028275745___1186	4g
GCA_028275825___1199	4g
GCA_028275825___149	4b
GCA_028275825___222	3b
GCA_028275925___1061	4g
GCA_028275925___1789	3b
GCA_028276145___787	3d
GCA_028276205___81	3d
GCA_028276215___2408	1f
GCA_028276215___478	3b
GCA_028276305___1094	1d
GCA_028276305___848	3b
GCA_028277115___2746	3b
GCA_028277185___1848	3b
GCA_028277185___3056	1d
GCA_028277225___1782	1d
GCA_028277225___2613	3b
GCA_028277265___2723	3d
GCA_028277295___1428	3b
GCA_028277295___1983	1d
GCA_028277325___1621	3b
GCA_028277325___524	1d
GCA_028277345___2195	4d
GCA_028277345___600	3d
GCA_028277345___619	3c
GCA_028277365___3047	1d
GCA_028277445___1687	3b
GCA_028277445___2541	1d
GCA_028277465___1239	1e
GCA_028277465___1426	4e
GCA_028277465___2297	3b
GCA_028277465___2327	1d
GCA_028277465___252	3d
GCA_028277465___309	1e
GCA_028277485___1622	3b
GCA_028277485___2170	1d
GCA_028277545___5	1a
GCA_028277585___1014	1a
GCA_028277585___1432	3b
GCA_028277585___1536	4g
GCA_028277585___3382	3d
GCA_028277585___510	1a
GCA_028277645___618	3d
GCA_028277645___89	1a
GCA_028277725___1088	1e
GCA_028277725___2603	1e
GCA_028277795___1019	1d
GCA_028277795___3724	1e
GCA_028277795___3952	3b
GCA_028277825___124	1b
GCA_028277865___2933	1c
GCA_028277905___1412	3d
GCA_028277905___1771	1d
GCA_028277905___2603	1e
GCA_028278005___1218	3b
GCA_028278025___2357	3d
GCA_028278025___783	1b
GCA_028278145___118	3b
GCA_028278145___1265	1c
GCA_028278145___2046	2b
GCA_028278145___2645	1e
GCA_028278205___4544	3b
GCA_028278225___2968	4g
GCA_028278245___1859	3d
GCA_028278255___2848	3c
GCA_028278255___584	3b
GCA_028278265___1701	3c
GCA_028278265___3820	3c
GCA_028278265___5390	3b
GCA_028278325___1057	3b
GCA_028278335___1020	3c
GCA_028278345___82	3b
GCA_028278405___975	3b
GCA_028278465___1590	3b
GCA_028278505___2778	3d
GCA_028278505___2788	1e
GCA_028278505___71	1c
GCA_028278545___2513	3c
GCA_028278545___3412	3b
GCA_028278555___1266	4d
GCA_028278555___1398	3d
GCA_028278555___1409	3c
GCA_028278555___411	1a
GCA_028279245___3121	3b
GCA_028279315___493	3d
GCA_028279345___2875	1d
GCA_028279585___1116	3c
GCA_028279595___508	3b
GCA_028279645___65	3b
GCA_028279655___445	3b
GCA_028279685___34	3b
GCA_028279705___1194	3b
GCA_028279705___1209	4d
GCA_028279745___374	3b
GCA_028279755___85	3b
GCA_028279765___1279	3b
GCA_028279825___132	3b
GCA_028279875___666	3d
GCA_028279885___1753	3b
GCA_028279895___1585	3b
GCA_028279985___675	3b
GCA_028280025___1329	1d
GCA_028280025___8	3b
GCA_028280065___1374	3d
GCA_028280195___3083	3b
GCA_028280195___32	1d
GCA_028280195___47	2b
GCA_028280455___4588	3b
GCA_028280505___1271	1e
GCA_028280505___1344	3b
GCA_028280505___2797	2b
GCA_028280505___2810	1d
GCA_028280505___2816	1c
GCA_028280515___2748	3b
GCA_028280525___1195	3d
GCA_028280525___2286	2a
GCA_028280565___4023	2a
GCA_028280615___266	1d
GCA_028280635___2989	3d
GCA_028280635___3830	1d
GCA_028280735___3128	3d
GCA_028280885___380	2a
GCA_028280915___3317	2b
GCA_028280915___3533	1d
GCA_028281165___1384	3b
GCA_028281235___2860	3b
GCA_028281265___700	3b
GCA_028281345___1114	1d
GCA_028281345___1460	3b
GCA_028281465___1696	1d
GCA_028281465___3325	3b
GCA_028281485___557	3d
GCA_028281495___3569	3b
GCA_028281525___2363	1e
GCA_028281525___2502	1d
GCA_028281525___2511	2b
GCA_028281525___522	3b
GCA_028281765___3582	2a
GCA_028281765___3592	3b
GCA_028281785___2521	4e
GCA_028281785___3082	3b
GCA_028281795___3286	3d
GCA_028281925___1474	3b
GCA_028281925___4466	1c
GCA_028281945___1167	3d
GCA_028281945___2428	2a
GCA_028282095___2638	1c
GCA_028282105___1760	3d
GCA_028282145___2458	3d
GCA_028282145___2769	1c
GCA_028282185___2089	3b
GCA_028282185___524	1d
GCA_028282245___1645	3b
GCA_028282245___3041	1d
GCA_028282265___1005	2a
GCA_028282295___3737	1b
GCA_028282295___3742	2c
GCA_028282325___2160	3d
GCA_028282325___777	1f
GCA_028282405___3967	3b
GCA_028282505___4850	2c
GCA_028282505___5296	1d
GCA_028282505___6311	3d
GCA_028282585___2516	4g
GCA_028282595___318	1d
GCA_028282665___743	3d
GCA_028282705___2612	3c
GCA_028282745___1266	3b
GCA_028282785___2821	4g
GCA_028282805___1339	3d
GCA_028282825___5404	1c
GCA_028282845___945	3b
GCA_028282845___960	1c
GCA_028282885___3183	1c
GCA_028282905___255	1a
GCA_028282905___4366	3b
GCA_028282925___851	1b
GCA_028282935___2369	2a
GCA_028282935___4635	3b
GCA_028283245___103	1l
GCA_028284045___2285	3b
GCA_028284045___347	1c
GCA_028284065___340	1d
GCA_028284295___2176	3b
GCA_028284325___1710	3b
GCA_028284395___6015	2a
GCA_028284415___1937	2a
GCA_028284415___1949	1h
GCA_028284415___2310	3b
GCA_028284585___1037	1d
GCA_028284585___1222	2b
GCA_028284585___3128	3b
GCA_028284605___3156	3b
GCA_028284625___1889	3b
GCA_028284665___3269	2a
GCA_028284705___991	1d
GCA_028284705___994	2b
GCA_028284765___2491	3b
GCA_028284865___1585	3b
GCA_028284885___646	3d
GCA_028284905___4747	3b
GCA_028285085___3348	2a
GCA_028285105___2740	3b
GCA_028285165___2777	2a
GCA_028285185___4194	1c
GCA_028285185___5336	3b
GCA_028285265___373	1l
GCA_028285265___75	3b
GCA_028285285___2148	3b
GCA_028285305___3477	3b
GCA_028285315___4407	3d
GCA_028285345___396	3b
GCA_028285385___1123	3d
GCA_028285495___1869	2a
GCA_028285495___2558	3b
GCA_028285525___1977	2b
GCA_028285525___1996	1d
GCA_028285525___641	3b
GCA_028285545___5838	2a
GCA_028285625___1491	3b
GCA_028287065___6384	1h
GCA_028287115___2981	1h
GCA_028287625___2279	1h
GCA_028287725___1164	1h
GCA_028287745___1359	1l
GCA_028288765___6779	1h
GCA_028289325___1561	2a
GCA_028289325___1653	3b
GCA_028289325___4781	1c
GCA_028289325___846	2c
GCA_028289375___3278	3d
GCA_028289375___548	3b
GCA_028289405___1558	3d
GCA_028289585___1064	3b
GCA_028289585___1985	3d
GCA_028289605___1573	1d
GCA_028289605___2801	3b
GCA_028291565___4449	3b
GCA_028291605___3060	3b
GCA_028293285___3508	1h
GCA_028293325___2340	1h
GCA_028293425___5519	1h
GCA_028375605___416	2d
GCA_028375605___418	1b
GCA_028561875___598	3c
GCA_028561875___973	4e
GCA_028571885___2088	1e
GCA_028571885___2244	3b
GCA_028577615___2113	3d
GCA_028658405___1272	2a
GCA_028658405___3678	3d
GCA_028678555___1219	4h
GCA_028678555___1432	3a
GCA_028678555___349	4d
GCA_028678555___417	3c
GCA_028678665___1456	3a
GCA_028678665___1679	4d
GCA_028678665___49	3c
GCA_028678665___748	4h
GCA_028678715___206	3c
GCA_028678815___1361	3c
GCA_028678885___125	4d
GCA_028678885___622	3a
GCA_028678905___1915	3a
GCA_028678905___2493	3a
GCA_028678905___324	4d
GCA_028678905___826	3c
GCA_028678965___1022	4h
GCA_028678965___121	3a
GCA_028679035___141	3a
GCA_028679035___147	3a
GCA_028679035___165	4d
GCA_028679035___338	3c
GCA_028679035___760	4g
GCA_028679075___1997	3a
GCA_028679075___2134	4e
GCA_028679075___2144	4g
GCA_028679185___1831	4d
GCA_028679185___2002	4h
GCA_028679185___597	3a
GCA_028679185___714	4d
GCA_028679275___356	3a
GCA_028679275___678	4d
GCA_028679315___1686	4d
GCA_028679315___606	4h
GCA_028679315___692	3a
GCA_028679315___905	4e
GCA_028679325___1032	4h
GCA_028679325___48	3a
GCA_028679405___706	4e
GCA_028679485___1813	4e
GCA_028679495___811	4b
GCA_028679495___820	3a
GCA_028679985___1017	3c
GCA_028680875___1299	4f
GCA_028681135___2501	4d
GCA_028681275___59	1b
GCA_028681335___1377	1c
GCA_028681335___1436	1f
GCA_028681335___2563	3b
GCA_028682895___1024	3c
GCA_028682895___1226	3c
GCA_028682925___77	3c
GCA_028682985___1090	3c
GCA_028682985___1271	3c
GCA_028682985___1809	4h
GCA_028682985___26	4h
GCA_028682985___888	4i
GCA_028683025___358	4i
GCA_028683025___629	4g
GCA_028683025___770	4g
GCA_028683435___548	3b
GCA_028683555___1278	3d
GCA_028683555___1778	4e
GCA_028683555___1963	4e
GCA_028683595___1950	3d
GCA_028683595___2743	1f
GCA_028683595___515	4e
GCA_028683595___934	1b
GCA_028683655___2079	3b
GCA_028683785___1523	1a
GCA_028683835___480	1b
GCA_028683835___482	2d
GCA_028683835___486	3d
GCA_028683855___2499	3b
GCA_028683855___2694	3c
GCA_028683855___325	1c
GCA_028683855___821	1f
GCA_028683995___664	1a
GCA_028684065___432	1b
GCA_028684065___434	2d
GCA_028684065___754	4a
GCA_028684195___1528	4f
GCA_028684695___1235	1k
GCA_028684695___985	1k
GCA_028684815___1157	1b
GCA_028684815___1159	2d
GCA_028684815___1707	3d
GCA_028685295___170	4e
GCA_028685945___1084	4e
GCA_028685945___1089	1b
GCA_028686055___2972	1f
GCA_028686055___719	3b
GCA_028686055___758	1c
GCA_028686055___881	1f
GCA_028686145___1831	1f
GCA_028686145___2155	1c
GCA_028686145___674	3b
GCA_028687035___1489	1d
GCA_028687035___1505	1c
GCA_028687035___1516	2b
GCA_028687035___2312	3d
GCA_028687155___777	3b
GCA_028687205___178	4g
GCA_028687205___358	4g
GCA_028687345___1330	4g
GCA_028687345___670	4g
GCA_028687375___1670	4e
GCA_028687375___1707	1b
GCA_028687375___856	1b
GCA_028687375___858	2d
GCA_028687415___139	1d
GCA_028687425___127	1e
GCA_028687435___2874	4b
GCA_028687435___3714	4g
GCA_028687435___4050	3c
GCA_028687435___4776	4g
GCA_028687545___1278	3b
GCA_028687545___3059	4g
GCA_028687575___1514	3d
GCA_028687585___2082	1f
GCA_028687585___4881	3c
GCA_028687645___3615	2b
GCA_028687645___3626	1c
GCA_028687645___92	3d
GCA_028687935___1935	4e
GCA_028687935___2193	1b
GCA_028687935___2323	3d
GCA_028687935___33	3d
GCA_028687975___663	1d
GCA_028688015___1729	4g
GCA_028688015___2364	3b
GCA_028688145___1046	1e
GCA_028688145___1875	1d
GCA_028688145___712	3b
GCA_028688225___1292	4f
GCA_028688225___2947	3c
GCA_028688225___2960	1d
GCA_028688235___1810	1d
GCA_028688235___754	1a
GCA_028688275___2384	3d
GCA_028688325___627	3b
GCA_028688475___1330	4g
GCA_028688475___552	3b
GCA_028688525___1433	1d
GCA_028688525___1601	3d
GCA_028688815___714	4g
GCA_028688905___1739	3d
GCA_028688905___2569	1d
GCA_028688935___1092	1c
GCA_028688935___3344	3b
GCA_028688935___449	3c
GCA_028688935___905	1a
GCA_028688955___1391	1c
GCA_028688955___641	1f
GCA_028688995___39	2d
GCA_028688995___41	1b
GCA_028689015___227	3d
GCA_028689025___2185	1b
GCA_028689025___2187	2d
GCA_028689055___2151	3d
GCA_028689145___1284	3d
GCA_028689195___2068	3c
GCA_028689545___2797	1d
GCA_028689675___1672	1b
GCA_028689675___1806	4c
GCA_028689675___775	1a
GCA_028690255___1945	1k
GCA_028690255___824	1k
GCA_028690445___2164	2d
GCA_028690445___2166	1b
GCA_028690485___16	4g
GCA_028691285___1021	4f
GCA_028691795___2395	1a
GCA_028691835___2365	3b
GCA_028691845___1897	3c
GCA_028691845___1909	4e
GCA_028691845___2294	4f
GCA_028692105___460	4e
GCA_028692105___61	4f
GCA_028692255___723	1a
GCA_028692415___2767	1d
GCA_028692635___122	3b
GCA_028692875___897	2d
GCA_028692875___899	1b
GCA_028693565___287	2d
GCA_028693565___688	4a
GCA_028693645___1503	4f
GCA_028693815___311	3d
GCA_028694055___227	3c
GCA_028694545___1374	3d
GCA_028694565___3212	3b
GCA_028694565___475	1c
GCA_028695025___896	3b
GCA_028695135___155	3b
GCA_028695255___1448	1d
GCA_028695255___357	2b
GCA_028695255___914	1e
GCA_028695325___1130	3d
GCA_028695325___1587	2b
GCA_028695325___1590	1d
GCA_028695325___930	1c
GCA_028695395___1187	3b
GCA_028695395___687	1a
GCA_028695735___832	1c
GCA_028695935___2117	3b
GCA_028696055___1713	1b
GCA_028696365___1683	4h
GCA_028696365___457	3a
GCA_028696435___1219	1a
GCA_028696435___481	3b
GCA_028696435___561	1a
GCA_028696455___2181	1a
GCA_028696495___565	4d
GCA_028697145___1826	3c
GCA_028697435___802	1a
GCA_028697565___125	4g
GCA_028697885___138	1c
GCA_028697935___1469	4d
GCA_028697935___723	3b
GCA_028698215___1240	3b
GCA_028698335___1286	2b
GCA_028698335___1304	1d
GCA_028698335___3364	3b
GCA_028698695___76	1a
GCA_028699065___61	3d
GCA_028699255___1531	4g
GCA_028699255___356	4g
GCA_028700095___1489	3a
GCA_028700095___161	4h
GCA_028700095___1714	3c
GCA_028700095___498	4i
GCA_028700185___2285	1b
GCA_028700185___3088	3c
GCA_028700325___1744	4e
GCA_028700875___1371	3b
GCA_028700875___1938	3c
GCA_028701165___1327	4g
GCA_028702315___408	4g
GCA_028702315___831	4g
GCA_028702415___237	4e
GCA_028702695___162	1a
GCA_028702835___602	3c
GCA_028703175___3256	3c
GCA_028703475___67	4d
GCA_028703645___2115	4g
GCA_028703755___1189	4g
GCA_028703755___791	4g
GCA_028703945___1806	1b
GCA_028703945___1808	2d
GCA_028704415___1835	4g
GCA_028705545___1780	4e
GCA_028705545___475	3a
GCA_028705785___1905	1b
GCA_028705785___1907	2d
GCA_028705785___622	4a
GCA_028706005___148	4g
GCA_028706405___1581	4e
GCA_028706405___1967	4f
GCA_028706585___1782	4g
GCA_028706585___1801	3c
GCA_028706655___24	1a
GCA_028706795___718	3b
GCA_028706835___2084	3b
GCA_028706835___2175	4g
GCA_028706895___137	4g
GCA_028706895___927	4g
GCA_028706895___941	4g
GCA_028706995___210	1a
GCA_028706995___736	3c
GCA_028707055___50	4d
GCA_028707085___1161	3d
GCA_028707125___642	4g
GCA_028707175___1303	3d
GCA_028707255___1539	3c
GCA_028707255___947	1a
GCA_028707275___1907	3d
GCA_028707535___1524	4e
GCA_028707535___578	1a
GCA_028707535___81	1d
GCA_028707535___93	1d
GCA_028707635___2123	1d
GCA_028707635___2290	4f
GCA_028707635___796	1a
GCA_028707675___1737	3d
GCA_028708105___1205	3c
GCA_028708105___640	1a
GCA_028708105___995	3c
GCA_028708195___1099	4e
GCA_028708195___1113	1b
GCA_028708865___2321	1b
GCA_028708865___2645	4e
GCA_028709045___2274	1a
GCA_028709565___2938	1a
GCA_028709615___272	4g
GCA_028710135___1112	4g
GCA_028710285___1228	1b
GCA_028710285___351	3b
GCA_028710405___295	4g
GCA_028710405___513	4g
GCA_028710565___205	3d
GCA_028710605___1298	3d
GCA_028710605___1467	1c
GCA_028710605___620	1e
GCA_028710605___678	2b
GCA_028710615___789	4e
GCA_028710885___2586	1b
GCA_028710885___2589	2d
GCA_028710885___2593	1b
GCA_028711115___1174	4g
GCA_028711115___774	4g
GCA_028711215___1168	4g
GCA_028711215___1413	4g
GCA_028711355___1539	2b
GCA_028711355___156	3d
GCA_028711355___2088	1c
GCA_028711365___3344	3d
GCA_028711365___3524	1d
GCA_028711405___1255	4e
GCA_028711405___1839	3a
GCA_028711765___1028	4g
GCA_028711765___361	3b
GCA_028711995___111	1a
GCA_028711995___1412	3c
GCA_028711995___2053	3b
GCA_028711995___270	3c
GCA_028712075___1222	1c
GCA_028712075___125	1f
GCA_028712075___1546	3b
GCA_028712075___2547	3c
GCA_028712155___259	3b
GCA_028712255___141	3b
GCA_028712255___1573	4e
GCA_028712345___145	3b
GCA_028712365___1535	3b
GCA_028712375___1506	4e
GCA_028712475___2595	3d
GCA_028712505___1103	4g
GCA_028712575___369	3b
GCA_028712665___3100	3b
GCA_028712665___664	3c
GCA_028712665___792	1f
GCA_028712695___2264	1d
GCA_028712695___578	3d
GCA_028712795___539	3d
GCA_028712895___1194	3b
GCA_028713055___2129	1d
GCA_028713055___284	3d
GCA_028713125___1434	3c
GCA_028713125___1630	3b
GCA_028713145___429	1d
GCA_028713145___58	3d
GCA_028713155___1111	4g
GCA_028713155___514	4g
GCA_028713205___1203	3b
GCA_028713345___87	3d
GCA_028713395___158	3b
GCA_028713415___1515	4g
GCA_028713495___1059	3b
GCA_028713555___2330	3d
GCA_028713555___868	2c
GCA_028713595___2105	3d
GCA_028713635___126	4g
GCA_028713635___1271	3d
GCA_028713655___3012	3d
GCA_028713675___1198	1a
GCA_028713675___2955	4e
GCA_028713875___327	4g
GCA_028713875___95	4g
GCA_028713915___1657	2b
GCA_028713915___1973	1e
GCA_028713915___3399	3d
GCA_028713915___931	1c
GCA_028713975___144	1d
GCA_028713975___152	2c
GCA_028713975___1589	1e
GCA_028713975___483	3d
GCA_028714015___404	3d
GCA_028714035___1152	1e
GCA_028714035___273	3d
GCA_028714035___2774	1c
GCA_028714035___973	2b
GCA_028714055___312	4g
GCA_028714075___2501	3d
GCA_028714175___1924	3d
GCA_028714235___756	4e
GCA_028714255___1771	3b
GCA_028714315___1268	1c
GCA_028714315___1794	1e
GCA_028714315___2809	2b
GCA_028714315___456	2c
GCA_028714315___80	3d
GCA_028714335___1665	3c
GCA_028714455___316	3b
GCA_028714475___764	3b
GCA_028714495___207	3b
GCA_028714535___414	3b
GCA_028714595___626	1a
GCA_028714675___139	1b
GCA_028714675___141	2d
GCA_028714735___2827	1e
GCA_028714735___2919	1d
GCA_028714735___316	1c
GCA_028714735___3261	3d
GCA_028714735___3698	2b
GCA_028714855___1564	4g
GCA_028714855___620	3b
GCA_028714875___169	3d
GCA_028714875___2162	2c
GCA_028714875___3624	1e
GCA_028714875___645	3c
GCA_028714875___790	2b
GCA_028714875___803	1d
GCA_028714895___1300	3d
GCA_028714895___2040	3d
GCA_028714915___84	1b
GCA_028714915___86	2d
GCA_028714935___445	4g
GCA_028714955___751	3d
GCA_028714995___1390	3d
GCA_028715015___44	3b
GCA_028715025___1126	3c
GCA_028715025___1561	3c
GCA_028715025___244	3d
GCA_028715055___1283	2d
GCA_028715055___1285	1b
GCA_028715095___427	3b
GCA_028715095___675	4g
GCA_028715215___1285	3c
GCA_028715215___882	3b
GCA_028715345___1096	4g
GCA_028715345___247	4g
GCA_028715415___1414	4g
GCA_028715415___331	4g
GCA_028715425___1520	3b
GCA_028715425___36	4g
GCA_028715585___1378	1a
GCA_028715585___1420	1a
GCA_028715605___1393	3c
GCA_028715605___608	3b
GCA_028715605___882	1a
GCA_028715625___1769	4f
GCA_028715625___2023	4e
GCA_028715625___2260	3b
GCA_028715645___576	4g
GCA_028715665___1332	3b
GCA_028715705___2155	3b
GCA_028715785___1376	3b
GCA_028715785___855	4e
GCA_028715885___19	1a
GCA_028715885___207	4f
GCA_028715905___1863	4g
GCA_028715905___354	4g
GCA_028715965___709	3d
GCA_028715985___990	1k
GCA_028716065___866	4g
GCA_028716085___1154	3d
GCA_028716085___2303	3b
GCA_028716085___2307	3c
GCA_028716085___282	3c
GCA_028716125___1184	4e
GCA_028716125___1540	4d
GCA_028716125___557	3b
GCA_028716225___328	3d
GCA_028716225___340	3c
GCA_028716225___51	3c
GCA_028716245___1284	4e
GCA_028716245___1468	3b
GCA_028716265___1290	3c
GCA_028716305___454	4g
GCA_028716365___2153	4g
GCA_028716365___2653	3d
GCA_028716365___3640	1c
GCA_028716385___14	4g
GCA_028716385___1602	3c
GCA_028716525___297	3b
GCA_028716665___656	3b
GCA_028716705___73	4g
GCA_028716845___767	4g
GCA_028716965___1219	3b
GCA_028716975___112	3d
GCA_028716975___122	2c
GCA_028717025___123	4g
GCA_028717025___1239	4g
GCA_028717045___949	4g
GCA_028717055___993	4g
GCA_028717105___1447	4g
GCA_028717105___1505	3b
GCA_028717225___259	3b
GCA_028717245___576	4g
GCA_028717245___939	4g
GCA_028717265___1197	3b
GCA_028717265___588	1a
GCA_028717305___170	3c
GCA_028717305___871	3d
GCA_028717305___941	3c
GCA_028717325___1160	4g
GCA_028717325___1364	4g
GCA_028717445___193	3b
GCA_028717525___2675	3b
GCA_028717645___1173	4g
GCA_028717645___76	4g
GCA_028717805___144	4d
GCA_028717825___172	4g
GCA_028717825___191	3b
GCA_028717865___2388	4f
GCA_028717865___972	3b
GCA_028717865___996	3b
GCA_028717885___1266	4g
GCA_028717885___1387	4g
GCA_028717985___1177	4e
GCA_028718045___274	3b
GCA_028718065___1020	3c
GCA_028718065___1488	4g
GCA_028718065___3388	3c
GCA_028718125___1224	4g
GCA_028718125___1240	4g
GCA_028718185___1769	4g
GCA_028718185___975	4g
GCA_028718225___288	4g
GCA_028718225___622	4g
GCA_028718245___1137	3b
GCA_028718325___365	3b
GCA_028718405___114	3d
GCA_028718405___2021	1b
GCA_028718525___1661	1b
GCA_028718525___1664	2d
GCA_028718525___1667	1b
GCA_028718565___44	1b
GCA_028718605___133	3b
GCA_028718805___275	3b
GCA_028718845___1018	3b
GCA_028718845___1797	4e
GCA_028718945___1573	1a
GCA_028718985___2249	1c
GCA_028718985___2382	3d
GCA_028718985___941	1a
GCA_028719205___2266	1a
GCA_028719205___2287	3b
GCA_028719225___2133	4g
GCA_028727105___508	4e
GCA_028748685___1101	3d
GCA_028748685___3306	1d
GCA_028748925___1316	4g
GCA_028749105___1061	4g
GCA_028749115___1427	4g
GCA_028749205___1038	4g
GCA_028749205___106	1d
GCA_028749205___294	4b
GCA_028749235___1225	4b
GCA_028749235___2555	1e
GCA_028749235___265	4g
GCA_028768525___3860	1a
GCA_028768525___4009	1b
GCA_028768525___4163	4e
GCA_028768525___4978	3c
GCA_028768545___3679	1b
GCA_028768545___3775	3c
GCA_028768545___4594	1a
GCA_028768545___4667	3c
GCA_028817255___1298	1l
GCA_028817905___3235	3b
GCA_028819505___558	1l
GCA_028864885___1609	3d
GCA_028865345___228	3d
GCA_028865375___129	2a
GCA_028865545___1737	3b
GCA_028866775___118	3b
GCA_028866945___205	4g
GCA_028868195___1661	1e
GCA_028868825___4863	2b
GCA_028868825___4877	1d
GCA_028868825___733	1d
GCA_028868875___1244	3d
GCA_028868875___4415	1e
GCA_028868895___3717	1e
GCA_028868995___2083	2b
GCA_028868995___2104	1d
GCA_028869315___2273	3b
GCA_028869615___1701	4f
GCA_028870115___911	4f
GCA_028870275___2085	1e
GCA_028870355___309	1e
GCA_028870355___566	3b
GCA_028870665___508	1e
GCA_028870845___1637	1e
GCA_028870995___633	3d
GCA_028871345___1525	1c
GCA_028871345___2466	3b
GCA_028871345___3656	4a
GCA_028871525___824	1e
GCA_028871775___1010	3d
GCA_028871775___1603	1e
GCA_028871795___1006	3b
GCA_028871895___109	3b
GCA_028871895___3118	1c
GCA_028872915___2083	4f
GCA_028873125___2188	4f
GCA_028873125___287	3b
GCA_028873155___494	3d
GCA_028873155___7	1d
GCA_028873535___1721	1d
GCA_028873535___1738	2b
GCA_028875855___1197	1e
GCA_028875855___2126	3b
GCA_028875875___2428	1d
GCA_028876035___40	1d
GCA_028876065___2684	4f
GCA_028876335___1499	1d
GCA_028876525___518	1f
GCA_028876525___594	1f
GCA_028876655___2748	3b
GCA_028876655___2868	1f
GCA_028876725___2554	1f
GCA_028877145___1380	1f
GCA_028994555___5908	4a
GCA_029004185___2351	3c
GCA_029004355___1359	4g
GCA_029004355___543	4g
GCA_029004715___1276	4f
GCA_029005135___983	4e
GCA_029006135___1019	4g
GCA_029006195___1542	4e
GCA_029006935___346	4e
GCA_029006935___533	1i
GCA_029007825___1599	1d
GCA_029008005___1497	4e
GCA_029008115___1054	1b
GCA_029008115___1121	4c
GCA_029008115___1329	1a
GCA_029008875___1791	4e
GCA_029009095___973	4g
GCA_029010495___1108	4e
GCA_029010715___1561	4g
GCA_029012425___380	4e
GCA_029027265___1795	2d
GCA_029027265___1797	1b
GCA_029027265___1874	4e
GCA_029027985___998	4a
GCA_029054965___1904	4e
GCA_029059925___2082	4e
GCA_029077825___1817	1d
GCA_029100405___1152	4e
GCA_029100885___1359	4g
GCA_029101185___644	4e
GCA_029166985___415	4f
GCA_029194535___1898	4f
GCA_029194665___319	3b
GCA_029194665___4716	4f
GCA_029194675___3161	3b
GCA_029194725___2519	3b
GCA_029194725___3118	4f
GCA_029202545___2059	1d
GCA_029210125___2174	3b
GCA_029210545___2219	3b
GCA_029210545___399	1a
GCA_029210565___1734	4g
GCA_029210645___1442	1i
GCA_029210665___1427	3b
GCA_029210665___971	1c
GCA_029210695___2239	3b
GCA_029210745___1839	3b
GCA_029210745___368	1f
GCA_029210775___637	3b
GCA_029210805___208	3b
GCA_029210805___2598	3c
GCA_029210805___2808	3c
GCA_029210805___3041	3c
GCA_029210815___1287	3d
GCA_029210815___2136	3c
GCA_029210815___942	4g
GCA_029210865___234	1b
GCA_029210865___481	3b
GCA_029210865___928	3d
